x,y,z
562771.4582900938,6186463.228124811,146.9508819580078
562771.4846831883,6186463.219176644,146.9502716064453
562771.5109413383,6186463.21955651,146.94998168945312
562771.5268311729,6186463.210456398,146.94981384277344
562771.5530893229,6186463.210836264,146.94943237304688
562771.5637275275,6186463.201660179,146.9492645263672
562771.5899856775,6186463.202040045,146.94898986816406
562771.6057405677,6186463.202267964,146.9488983154297
562771.6163787728,6186463.193091879,146.94882202148438
562771.6321336626,6186463.193319798,146.9487762451172
562771.6478885526,6186463.193547719,146.94876098632812
562771.658526758,6186463.184371634,146.94876098632812
562771.6742816481,6186463.184599554,146.9487762451172
562771.7006747433,6186463.17565139,146.94883728027344
562771.7269328935,6186463.176031255,146.948974609375
562771.7480743586,6186463.1670071175,146.94854736328125
562771.758577619,6186463.167159065,146.9485626220703
562771.7743325093,6186463.167386985,146.94859313964844
562771.7902223443,6186463.158286873,146.94863891601562
562771.816480495,6186463.158666741,146.94874572753906
562771.8323703306,6186463.149566629,146.94876098632812
562771.8481252205,6186463.149794551,146.94873046875
562771.8586284809,6186463.149946498,146.94863891601562
562771.8745183166,6186463.1408463875,146.94850158691406
562771.890273207,6186463.141074307,146.9483642578125
562771.9060280969,6186463.141302229,146.94821166992188
562771.9376728231,6186463.132430038,146.94784545898438
562771.9691826038,6186463.13288588,146.94732666015625
562771.9798208096,6186463.123709795,146.94703674316406
562771.9955757,6186463.123937717,146.94677734375
562772.0113305904,6186463.124165637,146.94654846191406
562772.0272204265,6186463.115065529,146.94631958007812
562772.0639818371,6186463.115597344,146.94590759277344
562772.0798716734,6186463.106497233,146.94566345214844
562772.0956265639,6186463.106725155,146.94544982910156
562772.1113814543,6186463.106953077,146.94522094726562
562772.1272712908,6186463.097852968,146.9449462890625
562772.1430261811,6186463.098080888,146.9446258544922
562772.1587810717,6186463.09830881,146.94422912597656
562772.1904257988,6186463.089436622,146.94337463378906
562772.2220705255,6186463.080564435,146.9424591064453
562772.2430770464,6186463.080868331,146.94200134277344
562772.2747217738,6186463.071996144,146.94119262695312
562772.2904766643,6186463.072224067,146.94085693359375
562772.3221213915,6186463.063351878,146.9403076171875
562772.3537661191,6186463.054479691,146.9400634765625
562772.3749075866,6186463.045455557,146.93992614746094
562772.3906624774,6186463.045683479,146.93988037109375
562772.4118039445,6186463.036659344,146.93983459472656
562772.4275588352,6186463.036887266,146.93980407714844
562772.443313726,6186463.037115188,146.93978881835938
562772.4592035633,6186463.028015081,146.93978881835938
562772.474958454,6186463.028243004,146.93980407714844
562772.4960999215,6186463.0192188695,146.9398651123047
562772.5118548123,6186463.019446792,146.93997192382812
562772.5276097031,6186463.019674715,146.94012451171875
562772.5434995408,6186463.010574605,146.94032287597656
562772.5592544315,6186463.01080253,146.94061279296875
562772.5803958992,6186463.001778396,146.9409637451172
562772.5961507901,6186463.002006319,146.9413604736328
562772.611905681,6186463.002234242,146.9417724609375
562772.6330471493,6186462.993210109,146.9421844482422
562772.6488020401,6186462.993438032,146.9425811767578
562772.680446769,6186462.984565848,146.94332885742188
562772.70145329,6186462.984869746,146.9436492919922
562772.7225947585,6186462.975845613,146.94398498535156
562772.7383496491,6186462.976073537,146.9442138671875
562772.7752460088,6186462.9672773285,146.9445343017578
562772.7910008997,6186462.967505251,146.94467163085938
562772.8068907381,6186462.958405143,146.94482421875
562772.8278972592,6186462.9587090425,146.94496154785156
562772.8436521502,6186462.958936966,146.945068359375
562772.8647936191,6186462.949912834,146.94512939453125
562772.8805485102,6186462.950140758,146.9451446533203
562772.8963034009,6186462.950368683,146.94515991210938
562772.91744487,6186462.941344551,146.94515991210938
562772.9331997611,6186462.941572475,146.9451141357422
562772.9700961211,6186462.932776267,146.9449462890625
562772.9911026427,6186462.933080167,146.94485473632812
562773.0069924816,6186462.923980061,146.9447784423828
562773.0227473727,6186462.924207985,146.94471740722656
562773.0596437332,6186462.915411779,146.944580078125
562773.0806502549,6186462.915715679,146.9441375732422
562773.1017917241,6186462.9066915475,146.944091796875
562773.1175466154,6186462.906919472,146.94406127929688
562773.1386880853,6186462.897895341,146.94403076171875
562773.1544429765,6186462.898123266,146.94403076171875
562773.1754494979,6186462.898427166,146.94406127929688
562773.2123458587,6186462.88963096,146.94424438476562
562773.2282356983,6186462.880530855,146.9443817138672
562773.2492422202,6186462.8808347555,146.94454956054688
562773.2649971115,6186462.881062681,146.94476318359375
562773.2861385813,6186462.872038551,146.94500732421875
562773.3071451033,6186462.872342452,146.9452667236328
562773.3228999947,6186462.872570379,146.94557189941406
562773.3597963561,6186462.863774174,146.9462127685547
562773.3809378266,6186462.854750044,146.946533203125
562773.4019443482,6186462.855053945,146.9468536376953
562773.4176992397,6186462.855281872,146.94715881347656
562773.4388407103,6186462.8462577425,146.9474334716797
562773.459847232,6186462.846561643,146.94760131835938
562773.480988703,6186462.837537514,146.94781494140625
562773.517885065,6186462.828741312,146.9481658935547
562773.5388915872,6186462.829045214,146.9482879638672
562773.5546464786,6186462.82927314,146.94842529296875
562773.5757879494,6186462.820249011,146.94854736328125
562773.5967944716,6186462.8205529135,146.94869995117188
562773.6126843123,6186462.81145281,146.9488525390625
562773.633690834,6186462.811756711,146.9490509033203
562773.6705871971,6186462.802960509,146.9495391845703
562773.691593719,6186462.803264412,146.94981384277344
562773.7127351905,6186462.794240284,146.9501190185547
562773.7337417124,6186462.794544187,146.95042419433594
562773.7494966041,6186462.794772116,146.95074462890625
562773.7916445978,6186462.78605189,146.95144653320312
562773.8285409614,6186462.77725569,146.9521942138672
562773.8496824331,6186462.768231563,146.95249938964844
562773.8706889554,6186462.768535466,146.95289611816406
562773.8918304272,6186462.7595113395,146.95327758789062
562773.9128369497,6186462.759815243,146.9536590576172
562773.9497333134,6186462.751019044,146.9544677734375
562773.9918813079,6186462.742298821,146.9552001953125
562774.0128878305,6186462.7426027255,146.95553588867188
562774.0286427223,6186462.742830653,146.95582580566406
562774.0497841946,6186462.733806527,146.9561309814453
562774.0707907171,6186462.734110431,146.9564208984375
562774.1129387122,6186462.72539021,146.95697021484375
562774.128693604,6186462.725618138,146.9572296142578
562774.1498350765,6186462.716594012,146.95748901367188
562774.1708415992,6186462.716897918,146.957763671875
562774.191983072,6186462.707873791,146.95806884765625
562774.2129895947,6186462.708177697,146.95840454101562
562774.233996117,6186462.708481601,146.95875549316406
562774.2551375902,6186462.699457476,146.9590606689453
562774.2761441127,6186462.699761382,146.95945739746094
562774.3182921084,6186462.691041162,146.96026611328125
562774.3341819511,6186462.681941061,146.960693359375
562774.3551884741,6186462.682244968,146.9611358642578
562774.3761949965,6186462.682548873,146.9615936279297
562774.3973364702,6186462.6735247485,146.96205139160156
562774.418342993,6186462.673828655,146.9625244140625
562774.4394844664,6186462.66480453,146.96299743652344
562774.4604909894,6186462.665108438,146.96348571777344
562774.4816324629,6186462.656084311,146.96397399902344
562774.4973873551,6186462.656312241,146.9644317626953
562774.5183938781,6186462.656616149,146.96484375
562774.5395353518,6186462.647592025,146.96524047851562
562774.5605418748,6186462.647895931,146.965576171875
562774.5815483974,6186462.648199839,146.9658966064453
562774.6026898718,6186462.639175715,146.96617126464844
562774.6236963945,6186462.639479621,146.96640014648438
562774.6448378689,6186462.630455498,146.96656799316406
562774.6658443916,6186462.630759406,146.96661376953125
562774.7079923889,6186462.622039189,146.9665985107422
562774.728998912,6186462.622343098,146.96640014648438
562774.7501403864,6186462.613318974,146.96604919433594
562774.7711469097,6186462.613622882,146.9655303955078
562774.8132949073,6186462.604902668,146.96389770507812
562774.8343014306,6186462.605206575,146.9628143310547
562774.8764494285,6186462.596486362,146.96018981933594
562774.9027075823,6186462.596866247,146.9586944580078
562774.9237141053,6186462.597170157,146.95709228515625
562774.9448555806,6186462.588146035,146.95538330078125
562774.9658621035,6186462.588449943,146.95362854003906
562774.9870035789,6186462.579425822,146.95188903808594
562775.0080101019,6186462.579729731,146.95016479492188
562775.0290166253,6186462.580033639,146.94847106933594
562775.0501581009,6186462.571009517,146.94683837890625
562775.071164624,6186462.571313427,146.94534301757812
562775.1185642537,6186462.5626691915,146.94326782226562
562775.1397057291,6186462.553645072,146.94268798828125
562775.1607122526,6186462.553948982,146.9424285888672
562775.1817187758,6186462.554252891,146.94247436523438
562775.2081118828,6186462.545304748,146.94273376464844
562775.229118406,6186462.545608657,146.94317626953125
562775.2502598821,6186462.536584537,146.94375610351562
562775.2712664054,6186462.536888448,146.94442749023438
562775.292272929,6186462.537192359,146.94515991210938
562775.3134144049,6186462.528168239,146.94589233398438
562775.3396725592,6186462.528548127,146.94659423828125
562775.3606790828,6186462.528852037,146.94720458984375
562775.4028270827,6186462.520131827,146.9478759765625
562775.423833606,6186462.520435739,146.94776916503906
562775.4500917606,6186462.520815629,146.94723510742188
562775.4712332371,6186462.51179151,146.94615173339844
562775.5184979151,6186462.512475309,146.9419708251953
562775.5396393917,6186462.503451191,146.93930053710938
562775.5869040699,6186462.504134992,146.93154907226562
562775.6132971777,6186462.495186851,146.92713928222656
562775.6343037016,6186462.495490763,146.92250061035156
562775.6554451784,6186462.486466643,146.9178466796875
562775.6817033329,6186462.486846535,146.91323852539062
562775.7027098568,6186462.4871504465,146.9087677001953
562775.729102965,6186462.478202307,146.90452575683594
562775.750109489,6186462.47850622,146.900634765625
562775.7765025973,6186462.46955808,146.89710998535156
562775.7975091208,6186462.469861993,146.89414978027344
562775.8449087533,6186462.461217766,146.89047241210938
562775.8923083859,6186462.45257354,146.88980102539062
562775.9134498636,6186462.443549423,146.89047241210938
562775.9344563877,6186462.443853336,146.8916473388672
562775.9608494967,6186462.4349051975,146.8933563232422
562775.9818560207,6186462.435209111,146.89552307128906
562776.0082491299,6186462.426260972,146.89755249023438
562776.0292556536,6186462.426564886,146.90040588378906
562776.0503971322,6186462.41754077,146.90345764160156
562776.0766552871,6186462.417920663,146.90658569335938
562776.0976618113,6186462.418224577,146.90968322753906
562776.1188032896,6186462.409200461,146.91270446777344
562776.1450614446,6186462.409580355,146.9155731201172
562776.1660679688,6186462.409884268,146.91827392578125
562776.1924610785,6186462.400936131,146.9207000732422
562776.2134676024,6186462.401240045,146.9227752685547
562776.2608672365,6186462.392595824,146.9257049560547
562776.2871253917,6186462.392975718,146.92662048339844
562776.308131916,6186462.3932796335,146.9271697998047
562776.334525026,6186462.384331496,146.92739868164062
562776.3555315504,6186462.384635412,146.9273223876953
562776.3817897056,6186462.385015307,146.927001953125
562776.4029311846,6186462.375991192,146.92648315429688
562776.4501958643,6186462.376675003,146.92501831054688
562776.4765889747,6186462.367726868,146.9235382080078
562776.5239886099,6186462.3590826485,146.92173767089844
562776.5502467651,6186462.359462544,146.9208526611328
562776.5976464006,6186462.350818326,146.9192657470703
562776.6450460356,6186462.342174108,146.9180908203125
562776.6713041915,6186462.342554005,146.91770935058594
562776.7187038269,6186462.333909787,146.9173583984375
562776.7397103516,6186462.334213705,146.91738891601562
562776.7661034629,6186462.3252655715,146.9175567626953
562776.7923616185,6186462.325645469,146.91786193847656
562776.8397612547,6186462.317001253,146.91883850097656
562776.8660194103,6186462.317381151,146.91949462890625
562776.9134190468,6186462.308736936,146.92100524902344
562776.9344255711,6186462.309040854,146.92184448242188
562776.9870768392,6186462.30047262,146.9234161376953
562777.00821832,6186462.2914485065,146.92420959472656
562777.0344764758,6186462.291828406,146.9249267578125
562777.0607346315,6186462.292208304,146.92555236816406
562777.1081342688,6186462.283564092,146.92645263671875
562777.1343924245,6186462.28394399,146.92666625976562
562777.181792062,6186462.275299779,146.9266357421875
562777.2080502178,6186462.27567968,146.92640686035156
562777.2344433307,6186462.266731548,146.92605590820312
562777.2607014865,6186462.267111448,146.92556762695312
562777.3081011245,6186462.258467237,146.92437744140625
562777.3343592804,6186462.258847138,146.9237060546875
562777.3606174368,6186462.259227038,146.9230194091797
562777.3817589186,6186462.250202929,146.92233276367188
562777.4080170746,6186462.250582829,146.92166137695312
562777.4342752306,6186462.2509627305,146.9210205078125
562777.4606683444,6186462.242014601,146.91990661621094
562777.4869265005,6186462.242394502,146.91940307617188
562777.5131846565,6186462.242774404,146.91896057128906
562777.5395777702,6186462.233826274,146.91859436035156
562777.5605842953,6186462.234130196,146.91830444335938
562777.5868424515,6186462.234510098,146.91810607910156
562777.6132355653,6186462.225561969,146.91798400878906
562777.6394937214,6186462.22594187,146.91795349121094
562777.6657518776,6186462.226321775,146.91802978515625
562777.6921449917,6186462.217373646,146.91818237304688
562777.7184031483,6186462.217753548,146.91842651367188
562777.7446613045,6186462.2181334505,146.91871643066406
562777.7710544189,6186462.209185324,146.91903686523438
562777.797312575,6186462.209565226,146.91940307617188
562777.8235707313,6186462.20994513,146.91978454589844
562777.8499638459,6186462.200997002,146.92015075683594
562777.8762220026,6186462.201376906,146.92050170898438
562777.902480159,6186462.20175681,146.92083740234375
562777.9288732737,6186462.192808682,146.921142578125
562777.9551314301,6186462.193188587,146.92137145996094
562777.9815245449,6186462.184240461,146.92222595214844
562778.0077827014,6186462.1846203655,146.92233276367188
562778.0340408582,6186462.18500027,146.92239379882812
562778.0604339733,6186462.176052143,146.92239379882812
562778.0866921298,6186462.176432049,146.92236328125
562778.1444600743,6186462.17726784,146.92213439941406
562778.1708531897,6186462.168319714,146.9219512939453
562778.1971113462,6186462.16869962,146.9217529296875
562778.2233695027,6186462.169079526,146.9215545654297
562778.2550142498,6186462.160207382,146.92138671875
562778.2812724065,6186462.160587289,146.9212188720703
562778.3075305634,6186462.160967195,146.9210968017578
562778.3339236793,6186462.152019071,146.92100524902344
562778.365433467,6186462.152474959,146.9209747314453
562778.3916916241,6186462.152854866,146.92100524902344
562778.41808474,6186462.143906743,146.92108154296875
562778.4495945283,6186462.144362631,146.92123413085938
562778.5021108417,6186462.145122446,146.92176818847656
562778.5337555896,6186462.136250304,146.9222869873047
562778.5600137464,6186462.136630213,146.92271423339844
562778.5916584944,6186462.127758071,146.92318725585938
562778.6179166512,6186462.128137979,146.92369079589844
562778.6758195563,6186462.119645747,146.92474365234375
562778.7020777132,6186462.120025656,146.92527770996094
562778.7335875016,6186462.120481546,146.92579650878906
562778.7599806186,6186462.111533424,146.92628479003906
562778.7914904071,6186462.111989315,146.92672729492188
562778.8177485641,6186462.112369224,146.9271240234375
562778.8492583524,6186462.112825116,146.92747497558594
562778.9071612583,6186462.104332887,146.92803955078125
562778.9386710469,6186462.104788778,146.92828369140625
562778.9650641644,6186462.095840658,146.92849731445312
562778.9965739525,6186462.096296551,146.9286651611328
562779.0280837412,6186462.096752444,146.92881774902344
562779.0543418982,6186462.097132355,146.928955078125
562779.0859866476,6186462.088260218,146.92904663085938
562779.1174964362,6186462.08871611,146.92926025390625
562779.1438895543,6186462.079767992,146.92933654785156
562779.175399343,6186462.080223886,146.92941284179688
562779.2069091317,6186462.08067978,146.92947387695312
562779.2384189204,6186462.081135675,146.9295196533203
562779.2648120387,6186462.072187554,146.92955017089844
562779.2963218275,6186462.07264345,146.92958068847656
562779.3278316159,6186462.073099344,146.92959594726562
562779.3594763661,6186462.0642272085,146.92959594726562
562779.3909861549,6186462.064683105,146.9296112060547
562779.4224959437,6186462.065139,146.92965698242188
562779.448754101,6186462.065518913,146.92970275878906
562779.4803988516,6186462.056646779,146.9297637939453
562779.5119086404,6186462.057102675,146.92982482910156
562779.543418429,6186462.057558573,146.92991638183594
562779.5750631797,6186462.048686437,146.93002319335938
562779.6380827576,6186462.049598233,146.93031311035156
562779.7012372973,6186462.041181996,146.93067932128906
562779.7327470863,6186462.041637895,146.93087768554688
562779.7959016267,6186462.03322166,146.93130493164062
562779.8274114158,6186462.033677558,146.93153381347656
562779.8589212045,6186462.034133458,146.9317626953125
562779.8904309935,6186462.034589358,146.9320068359375
562779.9535855344,6186462.026173124,146.93247985839844
562779.9903469548,6186462.026705008,146.93272399902344
562780.053501496,6186462.018288777,146.93316650390625
562780.0850112851,6186462.018744678,146.93338012695312
562780.116521074,6186462.019200578,146.93357849121094
562780.1532824949,6186462.019732463,146.9337615966797
562780.216437036,6186462.011316235,146.93406677246094
562780.2479468253,6186462.011772137,146.93417358398438
562780.2847082462,6186462.012304023,146.9342498779297
562780.3163529986,6186462.003431893,146.93429565429688
562780.347862788,6186462.003887796,146.934326171875
562780.384624209,6186462.004419683,146.9342498779297
562780.4162689616,6186461.995547555,146.93423461914062
562780.484540172,6186461.996535345,146.93423461914062
562780.5160499614,6186461.99699125,146.9342041015625
562780.5529463461,6186461.988195106,146.93417358398438
562780.5844561355,6186461.98865101,146.93417358398438
562780.6212175563,6186461.9891829,146.9341583251953
562780.6527273457,6186461.989638804,146.9341583251953
562780.6842371351,6186461.990094709,146.93418884277344
562780.7211335202,6186461.981298567,146.9342041015625
562780.7578949415,6186461.981830456,146.93421936035156
562780.7894047305,6186461.982286363,146.93426513671875
562780.8578109059,6186461.973946128,146.93431091308594
562780.8945723268,6186461.974478019,146.934326171875
562780.9260821164,6186461.974933926,146.934326171875
562780.9628435372,6186461.975465817,146.934326171875
562780.9997399235,6186461.966669677,146.934326171875
562781.0312497132,6186461.967125585,146.93434143066406
562781.068011134,6186461.967657478,146.93429565429688
562781.1364173099,6186461.959317246,146.9342498779297
562781.1731787313,6186461.959849141,146.93423461914062
562781.2099401524,6186461.960381033,146.93421936035156
562781.2415849075,6186461.951508912,146.93421936035156
562781.3151077501,6186461.952572701,146.93421936035156
562781.3518691713,6186461.953104596,146.93421936035156
562781.3887655585,6186461.944308459,146.9342498779297
562781.4202753479,6186461.944764369,146.9342803955078
562781.4570367695,6186461.945296264,146.93434143066406
562781.4937981906,6186461.945828159,146.9344024658203
562781.5306945783,6186461.937032025,146.93450927734375
562781.5674559996,6186461.937563921,146.9346466064453
562781.6042174211,6186461.938095818,146.93478393554688
562781.6409788424,6186461.938627715,146.93490600585938
562781.70938502,6186461.930287495,146.93508911132812
562781.7461464417,6186461.930819393,146.9351806640625
562781.7882944614,6186461.922099246,146.93484497070312
562781.8198042514,6186461.922555158,146.93490600585938
562781.8565656728,6186461.923087058,146.93496704101562
562781.8933270941,6186461.9236189565,146.93505859375
562781.9354751146,6186461.914898813,146.93516540527344
562782.0089979576,6186461.915962612,146.9353790283203
562782.0457593794,6186461.916494513,146.9355010986328
562782.0826557681,6186461.907698383,146.9356231689453
562782.1194171901,6186461.908230283,146.93580627441406
562782.1929400335,6186461.909294087,146.93618774414062
562782.2298364226,6186461.900497957,146.93643188476562
562782.2665978442,6186461.90102986,146.9366912841797
562782.3086108976,6186461.901637749,146.93698120117188
562782.3453723196,6186461.902169652,146.93728637695312
562782.3822687091,6186461.893373525,146.93759155273438
562782.4190301311,6186461.893905429,146.9379119873047
562782.4978046063,6186461.895045224,146.93858337402344
562782.5347009966,6186461.886249096,146.93856811523438
562782.6136104403,6186461.878060862,146.93931579589844
562782.6503718626,6186461.878592768,146.939697265625
562782.729146338,6186461.879732566,146.94052124023438
562782.7660427289,6186461.870936442,146.9409637451172
562782.8028041507,6186461.871468349,146.94142150878906
562782.8448172045,6186461.872076243,146.94186401367188
562782.8815786267,6186461.87260815,146.9423065185547
562782.9184750177,6186461.863812029,146.9427490234375
562782.9604880714,6186461.864419924,146.94314575195312
562783.039397517,6186461.856231698,146.94387817382812
562783.0761589389,6186461.856763607,146.9442596435547
562783.118171993,6186461.8573715035,146.9446258544922
562783.1549334149,6186461.8579034135,146.94497680664062
562783.1970814388,6186461.84918328,146.94528198242188
562783.2338428609,6186461.849715191,146.94554138183594
562783.2758559149,6186461.8503230885,146.94577026367188
562783.3180039388,6186461.841602957,146.9457550048828
562783.3547653613,6186461.842134868,146.9458770751953
562783.3967784154,6186461.842742767,146.94593811035156
562783.4336748077,6186461.833946649,146.9459228515625
562783.4756878619,6186461.834554549,146.94583129882812
562783.5544623386,6186461.835694363,146.9455108642578
562783.5966103633,6186461.826974233,146.94534301757812
562783.6386234175,6186461.827582135,146.94517517089844
562783.6753848398,6186461.8281140495,146.9450225830078
562783.7175328648,6186461.81939392,146.9448699951172
562783.759545919,6186461.820001823,146.94471740722656
562783.8015589734,6186461.820609726,146.94459533691406
562783.8383203961,6186461.8211416425,146.94448852539062
562783.8804684215,6186461.8124215165,146.9443817138672
562783.9224814759,6186461.8130294215,146.9442901611328
562783.9644945302,6186461.813637326,146.9442138671875
562784.006642556,6186461.8049172,146.9441375732422
