x,y,z
562769.5579086011,6186417.399746682,146.83436584472656
562769.5575037862,6186417.427730774,146.8351593017578
562769.5623506563,6186417.455790836,146.83575439453125
562769.5619458412,6186417.483774927,146.8363037109375
562769.5614060878,6186417.52108705,146.8367156982422
562769.5610012728,6186417.549071142,146.8370361328125
562769.5604615193,6186417.5863832645,146.83726501464844
562769.5600567042,6186417.614367358,146.83737182617188
562769.5596518891,6186417.6423514495,146.83738708496094
562769.5591121358,6186417.679663571,146.83734130859375
562769.5587073207,6186417.7076476645,146.83718872070312
562769.5577627522,6186417.772943879,146.83670043945312
562769.5573579371,6186417.800927971,146.8363800048828
562769.5568181837,6186417.838240093,146.83604431152344
562769.5564133687,6186417.866224185,146.83567810058594
562769.5560085536,6186417.894208278,146.83526611328125
562769.5554688001,6186417.931520399,146.83485412597656
562769.555063985,6186417.959504491,146.83441162109375
562769.5541194165,6186418.024800706,146.83346557617188
562769.5589662862,6186418.052860769,146.83314514160156
562769.5580217176,6186418.1181569835,146.8323974609375
562769.5574819641,6186418.1554691065,146.8320770263672
562769.557077149,6186418.1834531985,146.8318328857422
562769.556672334,6186418.211437291,146.8316192626953
562769.5561325804,6186418.2487494135,146.83145141601562
562769.5557277653,6186418.2767335065,146.8313751220703
562769.5551880118,6186418.314045629,146.83132934570312
562769.5600348808,6186418.34210569,146.831298828125
562769.5594951272,6186418.379417814,146.83135986328125
562769.5585505585,6186418.444714028,146.83157348632812
562769.5581457433,6186418.47269812,146.83169555664062
562769.5572011746,6186418.5379943345,146.83193969726562
562769.5567963594,6186418.565978427,146.83209228515625
562769.5562566058,6186418.6032905495,146.83224487304688
562769.5558517906,6186418.631274642,146.83238220214844
562769.5601589059,6186418.696646825,146.8333282470703
562769.5596191522,6186418.733958949,146.83352661132812
562769.559214337,6186418.761943042,146.83367919921875
562769.5586745834,6186418.799255164,146.8337860107422
562769.5582697683,6186418.827239256,146.83380126953125
562769.5573251994,6186418.89253547,146.83375549316406
562769.5620371295,6186418.929923564,146.8336944580078
562769.5616323142,6186418.957907657,146.83360290527344
562769.5610925606,6186418.995219779,146.83346557617188
562769.5601479916,6186419.060515995,146.8331298828125
562769.5597431764,6186419.088500087,146.83303833007812
562769.5592034226,6186419.12581221,146.83302307128906
562769.5587986074,6186419.153796301,146.83316040039062
562769.5578540384,6186419.219092516,146.833740234375
562769.5573142847,6186419.256404638,146.83404541015625
562769.5569094695,6186419.284388731,146.834228515625
562769.5563697158,6186419.321700854,146.83425903320312
562769.5612165834,6186419.349760915,146.83473205566406
562769.5602720144,6186419.415057131,146.83450317382812
562769.5593274452,6186419.480353345,146.83438110351562
562769.5640393745,6186419.51774144,146.83438110351562
562769.5634996208,6186419.555053561,146.8344268798828
562769.5630948053,6186419.583037655,146.83450317382812
562769.5625550515,6186419.620349776,146.8346405029297
562769.5621502362,6186419.648333869,146.83486938476562
562769.5616104824,6186419.685645991,146.83514404296875
562769.5612056671,6186419.713630083,146.83544921875
562769.5606659133,6186419.750942207,146.8357391357422
562769.5601261595,6186419.788254329,146.83596801757812
562769.559721344,6186419.816238421,146.83616638183594
562769.5591815902,6186419.853550544,146.8363494873047
562769.5587767749,6186419.881534637,146.83651733398438
562769.5576972673,6186419.956158883,146.83670043945312
562769.5620043805,6186420.021531068,146.8376922607422
562769.5615995651,6186420.04951516,146.83779907226562
562769.5606549957,6186420.114811374,146.8380126953125
562769.5601152419,6186420.152123497,146.83811950683594
562769.559575488,6186420.18943562,146.83819580078125
562769.5591706727,6186420.217419712,146.83828735351562
562769.5586309187,6186420.254731836,146.83839416503906
562769.5580911648,6186420.292043959,146.83847045898438
562769.5576863494,6186420.320028049,146.8385009765625
562769.5567417801,6186420.385324265,146.83837890625
562769.5562020262,6186420.422636388,146.83827209472656
562769.5556622723,6186420.45994851,146.83810424804688
562769.5552574568,6186420.487932603,146.83790588378906
562769.554717703,6186420.525244725,146.83766174316406
562769.5541779491,6186420.562556849,146.8373565673828
562769.559024815,6186420.590616911,146.8370361328125
562769.558485061,6186420.627929034,146.83676147460938
562769.5579453071,6186420.665241157,146.8365020751953
562769.5575404916,6186420.69322525,146.83670043945312
562769.5565959222,6186420.758521464,146.83660888671875
562769.5560561682,6186420.795833587,146.8367156982422
562769.5555164142,6186420.83314571,146.83692932128906
562769.5551115988,6186420.861129802,146.83721923828125
562769.5545718448,6186420.898441926,146.8375244140625
562769.5540320908,6186420.935754049,146.83782958984375
562769.5536272754,6186420.963738139,146.83815002441406
562769.5530875213,6186421.001050263,146.83843994140625
562769.5525477674,6186421.038362385,146.83872985839844
562769.5521429519,6186421.066346478,146.83901977539062
562769.5516031979,6186421.103658599,146.8393096923828
562769.551063444,6186421.140970723,146.83956909179688
562769.5506586285,6186421.168954816,146.83984375
562769.5501188745,6186421.206266938,146.84014892578125
562769.5495791205,6186421.243579061,146.8404541015625
562769.5491743049,6186421.271563154,146.84078979492188
562769.548634551,6186421.308875275,146.84109497070312
562769.5480947971,6186421.3461874,146.84136962890625
562769.5529416623,6186421.374247462,146.8420867919922
562769.5524019082,6186421.411559584,146.84234619140625
562769.5514573386,6186421.4768558,146.84268188476562
562769.5509175847,6186421.514167922,146.84275817871094
562769.550512769,6186421.542152015,146.84274291992188
562769.549973015,6186421.579464138,146.84268188476562
562769.5494332609,6186421.61677626,146.8426055908203
562769.5488935069,6186421.654088384,146.84251403808594
562769.5484886913,6186421.682072476,146.8424072265625
562769.5479489373,6186421.719384599,146.8423309326172
562769.5474091832,6186421.756696722,146.84225463867188
562769.5522560476,6186421.784756783,146.8421630859375
562769.5517162934,6186421.822068906,146.8420867919922
562769.5511765394,6186421.859381029,146.8419952392578
562769.5507717237,6186421.887365122,146.84193420410156
562769.5502319697,6186421.924677244,146.84188842773438
562769.5496922155,6186421.961989367,146.841796875
562769.5492874,6186421.989973461,146.84170532226562
562769.5487476458,6186422.027285582,146.84158325195312
562769.5534595717,6186422.064673675,146.84197998046875
562769.553054756,6186422.092657767,146.84178161621094
562769.5525150019,6186422.12996989,146.8415069580078
562769.5519752477,6186422.167282014,146.84115600585938
562769.551570432,6186422.195266107,146.84072875976562
562769.5510306779,6186422.23257823,146.8402557373047
562769.5504909237,6186422.269890352,146.8397216796875
562769.5499511695,6186422.307202474,146.83914184570312
562769.5495463539,6186422.335186567,146.8385772705078
562769.5484668454,6186422.409810813,146.83755493164062
562769.5480620298,6186422.437794906,146.8370819091797
562769.5475222756,6186422.475107029,146.8366241455078
562769.5469825214,6186422.512419151,146.83615112304688
562769.5464427673,6186422.549731275,146.835693359375
562769.5460379516,6186422.577715366,146.83522033691406
562769.5454981973,6186422.615027489,146.83474731445312
562769.544418689,6186422.689651735,146.8338165283203
562769.5440138733,6186422.717635827,146.83335876464844
562769.5487257981,6186422.75502392,146.83319091796875
562769.5481860439,6186422.792336043,146.83279418945312
562769.5477812282,6186422.820320135,146.83241271972656
562769.5472414739,6186422.85763226,146.83200073242188
562769.5467017198,6186422.894944381,146.8315887451172
562769.5461619655,6186422.932256505,146.83119201660156
562769.5457571497,6186422.960240597,146.830810546875
562769.5446776411,6186423.034864843,146.8300323486328
562769.544137887,6186423.072176966,146.82965087890625
562769.5431933169,6186423.137473182,146.82891845703125
562769.5426535626,6186423.174785303,146.82850646972656
562769.5421138083,6186423.212097428,146.82806396484375
562769.541574054,6186423.249409551,146.8275909423828
562769.5406294841,6186423.314705766,146.8265380859375
562769.5400897298,6186423.352017888,146.82594299316406
562769.5395499754,6186423.389330011,146.8253173828125
562769.5391451598,6186423.417314104,146.82467651367188
562769.5438570833,6186423.454702197,146.82443237304688
562769.5433173289,6186423.49201432,146.8237762451172
562769.5427775746,6186423.529326442,146.8231201171875
562769.5423727588,6186423.557310535,146.8224639892578
562769.5418330044,6186423.594622659,146.82176208496094
562769.5412932502,6186423.631934782,146.8209991455078
562769.5407534958,6186423.669246905,146.82022094726562
562769.5402137415,6186423.706559027,146.8194122314453
562769.5396739871,6186423.743871151,146.81858825683594
562769.5392691713,6186423.771855243,146.81777954101562
562769.5387294169,6186423.809167366,146.81700134277344
562769.5381896626,6186423.846479489,146.8162384033203
562769.5376499082,6186423.883791611,146.81556701660156
562769.5371101538,6186423.9211037345,146.8149871826172
562769.5414172614,6186423.98647592,146.8140869140625
562769.5408775068,6186424.023788043,146.81375122070312
562769.5403377524,6186424.061100166,146.81349182128906
562769.5345463206,6186424.09833632,146.8132781982422
562769.5340065662,6186424.1356484415,146.81312561035156
562769.5388534277,6186424.163708503,146.81333923339844
562769.5383136733,6186424.201020626,146.81333923339844
562769.537773919,6186424.23833275,146.81332397460938
562769.5372341645,6186424.275644874,146.8133087158203
562769.5368293487,6186424.303628966,146.813232421875
562769.5357498397,6186424.378253212,146.8129119873047
562769.5352100853,6186424.415565335,146.81280517578125
562769.5346703309,6186424.452877457,146.81277465820312
562769.5341305765,6186424.49018958,146.81288146972656
562769.5337257606,6186424.518173672,146.8131561279297
562769.5331860061,6186424.555485797,146.81358337402344
562769.5326462517,6186424.59279792,146.81422424316406
562769.5321064972,6186424.630110043,146.81500244140625
562769.5315667428,6186424.667422166,146.81585693359375
562769.5310269883,6186424.704734289,146.81678771972656
562769.5358738492,6186424.732794352,146.8177947998047
562769.5353340947,6186424.770106474,146.81887817382812
562769.5347943401,6186424.807418598,146.81997680664062
562769.5342545856,6186424.84473072,146.821044921875
562769.5338497697,6186424.872714813,146.8223114013672
562769.5385616913,6186424.910102907,146.82318115234375
562769.5380219368,6186424.947415029,146.82391357421875
562769.5374821823,6186424.984727153,146.82449340820312
562769.5369424276,6186425.022039275,146.82492065429688
562769.5364026731,6186425.059351399,146.8252410888672
562769.5359978571,6186425.087335491,146.8255157470703
562769.5354581026,6186425.124647614,146.8257293701172
562769.534918348,6186425.161959738,146.82586669921875
562769.5343785934,6186425.1992718605,146.82595825195312
562769.5338388388,6186425.2365839835,146.82601928710938
562769.5332990843,6186425.273896106,146.82608032226562
562769.5328942683,6186425.301880198,146.82614135742188
562769.5323545138,6186425.3391923215,146.826171875
562769.5318147591,6186425.3765044445,146.82620239257812
562769.5312750045,6186425.413816568,146.82623291015625
562769.5307352499,6186425.451128691,146.82627868652344
562769.5296557407,6186425.525752937,146.82650756835938
562769.5292509248,6186425.55373703,146.82667541503906
562769.5339628459,6186425.591125122,146.82733154296875
562769.5334230912,6186425.628437247,146.82766723632812
562769.5328833365,6186425.66574937,146.8280792236328
562769.5323435819,6186425.703061493,146.82858276367188
562769.5319387659,6186425.731045585,146.82916259765625
562769.5313990113,6186425.768357707,146.82980346679688
562769.5308592566,6186425.805669831,146.83050537109375
562769.5303195019,6186425.842981954,146.83126831054688
562769.5297797472,6186425.880294078,146.83206176757812
562769.5292399926,6186425.9176062,146.83285522460938
562769.528295422,6186425.982902415,146.8342742919922
562769.5330073425,6186426.020290509,146.83489990234375
562769.5324675877,6186426.057602634,146.83544921875
562769.531927833,6186426.094914757,146.8359375
562769.5309832622,6186426.160210972,146.8367156982422
562769.5304435075,6186426.197523094,146.83700561523438
562769.529363998,6186426.272147341,146.83743286132812
562769.5342108563,6186426.3002074035,146.8380889892578
562769.5336711016,6186426.337519526,146.83819580078125
562769.5331313468,6186426.3748316495,146.83828735351562
